CODEFLD_ID,CODE_ID,LANG_ID,CODE_DESC,FIELD_ID,ENTITY_ID,FIELD_NAM,FIELD_NODE,CODEFLD_ID_1,CODE_ID_1,DISPLAYCOD,ENTITYGRP,SETID,CODEFLD_ID_2,CODE_ID_2,INACTIVE_DT,ALT_DT_1,ALT_DT_2,MAJ_COV,LONG_DESC,SH_DESC,LMOD_USR,LMOD_DT,LMOD_TIM,LONG_DESC2,LONG_DESC3,LONG_DESC4,LONG_DESC5,LONG_DESC6,LONG_DESC7,LONG_DESC8,LONG_DESC9,LONG_DESC10,LONG_DESC11,LONG_DESC12,LONG_DESC13,LONG_DESC14,LONG_DESC15
3769,ANLS,1,ANDERSON LEGAL SERVICES,3769,43,SpecialAnalysis#95,,3769,ANLS,ANLS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FISTDA,1,FIREMAN STEINMETZ DAYA,3769,43,SpecialAnalysis#95,,3769,FISTDA,FISTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FLMC,1,FLAHERTY MCCARTHY,3769,43,SpecialAnalysis#95,,3769,FLMC,FLMC,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FORU,1,FOGLER RUBINOFF,3769,43,SpecialAnalysis#95,,3769,FORU,FORU,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FRMELG,1,FRANK MERCURIO LEGAL,3769,43,SpecialAnalysis#95,,3769,FRMELG,FRMELG,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FRZE,1,FRANK ZECHNER,3769,43,SpecialAnalysis#95,,3769,FRZE,FRZE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FRLW,1,FRANKLIN LAW,3769,43,SpecialAnalysis#95,,3769,FRLW,FRLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FRLW2,1,FREUDMAN LAW,3769,43,SpecialAnalysis#95,,3769,FRLW2,FRLW2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FR,1,FRIEDMAN,3769,43,SpecialAnalysis#95,,3769,FR,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MIBAZA,1,MITCHELL BARDYN & ZALUCKY,3769,43,SpecialAnalysis#95,,3769,MIBAZA,MIBAZA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MOBAJODO,1,MONTEITH BAKER JOHNSTON & DOODNAUTH,3769,43,SpecialAnalysis#95,,3769,MOBAJODO,MOBAJODO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MOLI,1,MORRIS LITIGATION,3769,43,SpecialAnalysis#95,,3769,MOLI,MOLI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MOSH,1,MORSE SHANNON,3769,43,SpecialAnalysis#95,,3769,MOSH,MOSH,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MOKA,1,MORTON KARRASS,3769,43,SpecialAnalysis#95,,3769,MOKA,MOKA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MOMO,1,MOSTYN & MOSTYN,3769,43,SpecialAnalysis#95,,3769,MOMO,MOMO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MUHA,1,MUNYONZWE HAMALENGWA,3769,43,SpecialAnalysis#95,,3769,MUHA,MUHA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NALW,1,NAIMARK LAW,3769,43,SpecialAnalysis#95,,3769,NALW,NALW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NAASS,1,NANDA & ASSOCIATE,3769,43,SpecialAnalysis#95,,3769,NAASS,NAASS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NAIO,1,NANUA & IOFFE,3769,43,SpecialAnalysis#95,,3769,NAIO,NAIO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NAMA,1,NATALIE MACDONALD,3769,43,SpecialAnalysis#95,,3769,NAMA,NAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NAPE,1,NATASHA PERSAUD,3769,43,SpecialAnalysis#95,,3769,NAPE,NAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NALE,1,NATE LEGAL,3769,43,SpecialAnalysis#95,,3769,NALE,NALE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NELIPRCO,1,NECPAL LITIGATION PROFESSIONAL CORP.,3769,43,SpecialAnalysis#95,,3769,NELIPRCO,NELIPRCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NEASS,1,NEINSTEIN & ASSOCIATES,3769,43,SpecialAnalysis#95,,3769,NEASS,NEASS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NELW,1,NEINSTEIN LAWYERS,3769,43,SpecialAnalysis#95,,3769,NELW,NELW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NICA,1,NICOLAS CANIZARES,3769,43,SpecialAnalysis#95,,3769,NICA,NICA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NILW,1,NIROOMAND LAW,3769,43,SpecialAnalysis#95,,3769,NILW,NILW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NOLWPR,1,NOOHI LAW PROFESSIONAL,3769,43,SpecialAnalysis#95,,3769,NOLWPR,NOLWPR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OBRBAELKH,1,O'BRIEN BALKA ELRICK & KHEHRA,3769,43,SpecialAnalysis#95,,3769,OBRBAELKH,OBRBAELKH,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OCORI,1,O'CONNOR RICHARDSON,3769,43,SpecialAnalysis#95,,3769,OCORI,OCORI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,ODOROSA,1,O'DONNELL ROBERTSON & SANFILIPPO,3769,43,SpecialAnalysis#95,,3769,ODOROSA,ODOROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OAVI,1,OATLEY VIGMOND,3769,43,SpecialAnalysis#95,,3769,OAVI,OAVI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OIWE,1,OIKELL & WEISMAN,3769,43,SpecialAnalysis#95,,3769,OIWE,OIWE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OLVI,1,OLANDO VINTON,3769,43,SpecialAnalysis#95,,3769,OLVI,OLVI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OLPA,1,OLANYL PARSONS,3769,43,SpecialAnalysis#95,,3769,OLPA,OLPA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OPLW,1,OPARA LAW,3769,43,SpecialAnalysis#95,,3769,OPLW,OPLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,ORKAHE,1,ORBACH KATZMAN & HERSCHORN,3769,43,SpecialAnalysis#95,,3769,ORKAHE,ORKAHE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,ORLIFR,1,ORMSTON LIST FRAWLEY,3769,43,SpecialAnalysis#95,,3769,ORLIFR,ORLIFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OSBA,1,OSBORNE BARNWELL,3769,43,SpecialAnalysis#95,,3769,OSBA,OSBA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,PMLW,1,P & M LAW,3769,43,SpecialAnalysis#95,,3769,PMLW,PMLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,PALW,1,PA LAW,3769,43,SpecialAnalysis#95,,3769,PALW,PALW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,PALW2,1,PACE LAW,3769,43,SpecialAnalysis#95,,3769,PALW2,PALW2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,PALW3,1,PAPPAS LAW,3769,43,SpecialAnalysis#95,,3769,PALW3,PALW3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,PARO,1,PAPPAS ROMERO,3769,43,SpecialAnalysis#95,,3769,PARO,PARO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,PAASS,1,PARADISO & ASSOCIATES,3769,43,SpecialAnalysis#95,,3769,PAASS,PAASS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,PL,1,PARALEGAL,3769,43,SpecialAnalysis#95,,3769,PL,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HOLEDI,1,HORLICK LEVITT DI LELLA,3769,43,SpecialAnalysis#95,,3769,HOLEDI,HOLEDI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,DLAP,1,DLA PIPER,3769,43,SpecialAnalysis#95,,3769,DLAP,DLAP,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,STBRAR,1,STRIGBERGER BROWN ARMSTRONG,3769,43,SpecialAnalysis#95,,3769,STBRAR,STBRAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BAB,1,BABIN BARRISTERS,3769,43,SpecialAnalysis#95,,3769,BAB,BAB,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BALAYA,1,BABICKI LAM YAKUB,3769,43,SpecialAnalysis#95,,3769,BALAYA,BALAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,OSHOHA,1,OSLER HOSKIN HARCOURT,3769,43,SpecialAnalysis#95,,3769,OSHOHA,OSHOHA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOL,1,GOODMAN LAW GROUP,3769,43,SpecialAnalysis#95,,3769,GOL,GOL,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,SULA,1,SUTHERLAND LAW,3769,43,SpecialAnalysis#95,,3769,SULA,SULA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,ERIC,1,ERICKSONS LLP,3769,43,SpecialAnalysis#95,,3769,ERIC,ERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,PAZLA,1,PAZUKI LAW GROUP,3769,43,SpecialAnalysis#95,,3769,PAZLA,PAZLA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BEMI,1,BEN MIGNARDI,3769,43,SpecialAnalysis#95,,3769,BEMI,BEMI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,SOSO,1,SOLNIK & SOLNIK,3769,43,SpecialAnalysis#95,,3769,SOSO,SOSO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MCGR,1,MCLEOD GROUP,3769,43,SpecialAnalysis#95,,3769,MCGR,MCGR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,LARE,1,LAISHLEY REEDS,3769,43,SpecialAnalysis#95,,3769,LARE,LARE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NEWLE,1,NEWTON'S LEGAL,3769,43,SpecialAnalysis#95,,3769,NEWLE,NEWLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,VWAN,1,V. WILLIAM ANDREOU,3769,43,SpecialAnalysis#95,,3769,VWAN,VWAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MOSTE,1,MORRIS STOLTZ EVANS,3769,43,SpecialAnalysis#95,,3769,MOSTE,MOSTE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,CLLE,1,CLAUDIO LEWIS LEGAL SERVICES,3769,43,SpecialAnalysis#95,,3769,CLLE,CLLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,LOCAPO,1,LOCKYER CAMPBELL POSNER,3769,43,SpecialAnalysis#95,,3769,LOCAPO,LOCAPO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,FACH,1,FALCONER CHARNEY,3769,43,SpecialAnalysis#95,,3769,FACH,FACH,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,COCR,1,COUTTS CRANE,3769,43,SpecialAnalysis#95,,3769,COCR,COCR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GILL,1,GILLIS LAW,3769,43,SpecialAnalysis#95,,3769,GILL,GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,ELCH,1,ELITA CHAMBERS,3769,43,SpecialAnalysis#95,,3769,ELCH,ELCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,DACO,1,DAVID COHEN,3769,43,SpecialAnalysis#95,,3769,DACO,DACO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,STIBE,1,STIEBER BERLACH ,3769,43,SpecialAnalysis#95,,3769,STIBE,STIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BISC,1,BISCEGLIA & ASSOCIATES,3769,43,SpecialAnalysis#95,,3769,BISC,BISC,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,AYDU,1,AYOTTE DUPUIS O'NEILL ,3769,43,SpecialAnalysis#95,,3769,AYDU,AYDU,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MUKA,1,MULQUEEN KARYAMPUDI,3769,43,SpecialAnalysis#95,,3769,MUKA,MUKA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BASEHA,1,BALDWIN SENNECKE HALMAN,3769,43,SpecialAnalysis#95,,3769,BASEHA,BASEHA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,SMZA,1,SMOCKUM ZARNETT,3769,43,SpecialAnalysis#95,,3769,SMZA,SMZA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,INCO,1,INVESTIGATION COUNSEL PC,3769,43,SpecialAnalysis#95,,3769,INCO,INCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,NAVPE,1,NAVARRETE PERINOT,3769,43,SpecialAnalysis#95,,3769,NAVPE,NAVPE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,AYLE,1,AYLESWORTH,3769,43,SpecialAnalysis#95,,3769,AYLE,AYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BAPA,1,BAINS PARTNERS,3769,43,SpecialAnalysis#95,,3769,BAPA,BAPA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,POUR,1,POURGOL LAW,3769,43,SpecialAnalysis#95,,3769,POUR,POUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,LAAN,1,LAAN LITIGATION,3769,43,SpecialAnalysis#95,,3769,LAAN,LAAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MCNE,1,MCNEILLIE LAW,3769,43,SpecialAnalysis#95,,3769,MCNE,MCNE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BAPRCO,1,BASTIEN'S PROFESSIONAL CORP,3769,43,SpecialAnalysis#95,,3769,BAPRCO,BAPRCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BEWI,1,BEARD WINTER,3769,43,SpecialAnalysis#95,,3769,BEWI,BEWI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BILE,1,BIALKOWSKI LEONE,3769,43,SpecialAnalysis#95,,3769,BILE,BILE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BLLW,1,BLACKLOCK LAW,3769,43,SpecialAnalysis#95,,3769,BLLW,BLLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BLMC,1,BLANEY MCMURTRY,3769,43,SpecialAnalysis#95,,3769,BLMC,BLMC,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BOASS,1,BOGOROCH & ASSOCIATES,3769,43,SpecialAnalysis#95,,3769,BOASS,BOASS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BOMA,1,BOHDAN MATSURA,3769,43,SpecialAnalysis#95,,3769,BOMA,BOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BOHO,1,BOLAND HOWE,3769,43,SpecialAnalysis#95,,3769,BOHO,BOHO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BOCH,1,BOUGADIS CHANG,3769,43,SpecialAnalysis#95,,3769,BOCH,BOCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BRTHZI,1,BRAUTI THORNING ZIBARRAS,3769,43,SpecialAnalysis#95,,3769,BRTHZI,BRTHZI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BRLW,1,BRONSHTEIN LAW,3769,43,SpecialAnalysis#95,,3769,BRLW,BRLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BRBU,1,BROWN & BURNES,3769,43,SpecialAnalysis#95,,3769,BRBU,BRBU,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BRBEOD,1,BROWN BEATTIE O'DONOVAN,3769,43,SpecialAnalysis#95,,3769,BRBEOD,BRBEOD,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BRLW2,1,BROWN LAW,3769,43,SpecialAnalysis#95,,3769,BRLW2,BRLW2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,CALW,1,CAMPISI LAW,3769,43,SpecialAnalysis#95,,3769,CALW,CALW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,CASUGR,1,CAMPORESE SULLIVAN DI GREGORIO,3769,43,SpecialAnalysis#95,,3769,CASUGR,CASUGR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,CASH,1,CAPP SHUPAK,3769,43,SpecialAnalysis#95,,3769,CASH,CASH,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,CALW2,1,CARIATI LAW,3769,43,SpecialAnalysis#95,,3769,CALW2,CALW2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,DOGR,1,DONALD GRANASTEIN,3769,43,SpecialAnalysis#95,,3769,DOGR,DOGR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,DOST,1,DOUGLAS STRELSHIK,3769,43,SpecialAnalysis#95,,3769,DOST,DOST,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,DRALKU,1,DRUDI ALEXIOU KUCHAR,3769,43,SpecialAnalysis#95,,3769,DRALKU,DRALKU,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,DUBR,1,DUTTON BROCK,3769,43,SpecialAnalysis#95,,3769,DUBR,DUBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GELW,1,GEBRESELLASSI LAW,3769,43,SpecialAnalysis#95,,3769,GELW,GELW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GEBOLW,1,GEOFFREY BOGO LAW,3769,43,SpecialAnalysis#95,,3769,GEBOLW,GEBOLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GEDU,1,GEOFFREY DUCKWORTH,3769,43,SpecialAnalysis#95,,3769,GEDU,GEDU,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GEBR,1,GEORGE BROWN,3769,43,SpecialAnalysis#95,,3769,GEBR,GEBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GEST,1,GERALD STERNBERG,3769,43,SpecialAnalysis#95,,3769,GEST,GEST,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GEKO,1,GERTLER & KOVEN,3769,43,SpecialAnalysis#95,,3769,GEKO,GEKO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GIMALS,1,GIUSEPPE DI MARCO LEGAL SERVICES,3769,43,SpecialAnalysis#95,,3769,GIMALS,GIMALS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GLLW,1,GLUCKSTEIN LAWYERS,3769,43,SpecialAnalysis#95,,3769,GLLW,GLLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOLW,1,GOLDBLOOM LAW,3769,43,SpecialAnalysis#95,,3769,GOLW,GOLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOBR,1,GOLDENTULER BARRISTERS,3769,43,SpecialAnalysis#95,,3769,GOBR,GOBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOSLNAHA,1,GOLDMAN SLOAN NASH & HABER,3769,43,SpecialAnalysis#95,,3769,GOSLNAHA,GOSLNAHA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOHA,1,GOODMAN HALIOUA,3769,43,SpecialAnalysis#95,,3769,GOHA,GOHA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GO,1,GOODMANS,3769,43,SpecialAnalysis#95,,3769,GO,GO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOASS,1,GORBET & ASSOCIATES,3769,43,SpecialAnalysis#95,,3769,GOASS,GOASS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOCA,1,GORDON CALDERIA,3769,43,SpecialAnalysis#95,,3769,GOCA,GOCA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOLW2,1,GOSAI LAW,3769,43,SpecialAnalysis#95,,3769,GOLW2,GOLW2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GOBO,1,GOWLAND BORISS,3769,43,SpecialAnalysis#95,,3769,GOBO,GOBO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GRRI,1,GRAVES & RICHARD,3769,43,SpecialAnalysis#95,,3769,GRRI,GRRI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GRLE,1,GREENBERG & LEVINE,3769,43,SpecialAnalysis#95,,3769,GRLE,GRLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GRBR,1,GRILLO BARRISTERS,3769,43,SpecialAnalysis#95,,3769,GRBR,GRBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GRBE,1,GRILLONE BEKIARIS,3769,43,SpecialAnalysis#95,,3769,GRBE,GRBE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GRLW,1,GRILLONE LAW,3769,43,SpecialAnalysis#95,,3769,GRLW,GRLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GRPL,1,GRINDSTONE PARALEGAL,3769,43,SpecialAnalysis#95,,3769,GRPL,GRPL,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GRGRGA,1,GROSMAN GROSMAN & GALE,3769,43,SpecialAnalysis#95,,3769,GRGRGA,GRGRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,GUBILEVI,1,GUZZO BIANCHI LEUNG VISKOVIC,3769,43,SpecialAnalysis#95,,3769,GUBILEVI,GUBILEVI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HAASS,1,HABER & ASSOCIATES,3769,43,SpecialAnalysis#95,,3769,HAASS,HAASS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HALI,1,HAIYING LIU,3769,43,SpecialAnalysis#95,,3769,HALI,HALI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HADU,1,HANSON DUBY,3769,43,SpecialAnalysis#95,,3769,HADU,HADU,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HAPE,1,HARRISON PENSA,3769,43,SpecialAnalysis#95,,3769,HAPE,HAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HALW,1,HARTMAN LAW,3769,43,SpecialAnalysis#95,,3769,HALW,HALW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HACO,1,HARVEY CONSKY,3769,43,SpecialAnalysis#95,,3769,HACO,HACO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HAKA,1,HARVEY KATZ,3769,43,SpecialAnalysis#95,,3769,HAKA,HAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HECO,1,HEAL & CO,3769,43,SpecialAnalysis#95,,3769,HECO,HECO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HECH,1,HELEN CHAPMAN,3769,43,SpecialAnalysis#95,,3769,HECH,HECH,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HELW,1,HENRY LAW,3769,43,SpecialAnalysis#95,,3769,HELW,HELW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HIKO,1,HILBORN & KONDUROS,3769,43,SpecialAnalysis#95,,3769,HIKO,HIKO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HIHI,1,HILLIER & HILLIER,3769,43,SpecialAnalysis#95,,3769,HIHI,HIHI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HIPR,1,HIMELFARB PROSZANSKI,3769,43,SpecialAnalysis#95,,3769,HIPR,HIPR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HOLW,1,HOCHBERG LAWYERS,3769,43,SpecialAnalysis#95,,3769,HOLW,HOLW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HOBR,1,HODDER BARRISTERS,3769,43,SpecialAnalysis#95,,3769,HOBR,HOBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HONI,1,HOSSEIN NIROOMAND,3769,43,SpecialAnalysis#95,,3769,HONI,HONI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HOWO,1,HOWARD WOLCH,3769,43,SpecialAnalysis#95,,3769,HOWO,HOWO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HOSAHE,1,HOWIE SACKS & HENRY,3769,43,SpecialAnalysis#95,,3769,HOSAHE,HOSAHE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HUFA,1,HUBBARD FAVARO,3769,43,SpecialAnalysis#95,,3769,HUFA,HUFA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HUAM,1,HUGHES AMYS,3769,43,SpecialAnalysis#95,,3769,HUAM,HUAM,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,HU,1,HURLIIS,3769,43,SpecialAnalysis#95,,3769,HU,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,IALW,1,IACOBELLI LAW,3769,43,SpecialAnalysis#95,,3769,IALW,IALW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JASH,1,JAFFER SHAH,3769,43,SpecialAnalysis#95,,3769,JASH,JASH,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,MAOS,1,MARGARET OSADET,3769,43,SpecialAnalysis#95,,3769,MAOS,MAOS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JECR,1,JEFFREY CRANNIE,3769,43,SpecialAnalysis#95,,3769,JECR,JECR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JEGR,1,JEFFREY GRAY,3769,43,SpecialAnalysis#95,,3769,JEGR,JEGR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JELW,1,JELLINEK LAW,3769,43,SpecialAnalysis#95,,3769,JELW,JELW,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JNRLS,1,JNR LEGAL SERVICES,3769,43,SpecialAnalysis#95,,3769,JNRLS,JNRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JOBRDO,1,JOSEPH BRIAN DONNELLY,3769,43,SpecialAnalysis#95,,3769,JOBRDO,JOBRDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JOIR,1,JOSEPH IRVING,3769,43,SpecialAnalysis#95,,3769,JOIR,JOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JUFA,1,JULIAN FALCONER,3769,43,SpecialAnalysis#95,,3769,JUFA,JUFA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,JUCO,1,JUZKIW & COMPANY,3769,43,SpecialAnalysis#95,,3769,JUCO,JUCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,KOLVI,1,K OLANDO VINTON,3769,43,SpecialAnalysis#95,,3769,KOLVI,KOLVI,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,KALW2,1,KANEVSKY LAW,3769,43,SpecialAnalysis#95,,3769,KALW2,KALW2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,KALW3,1,KASTNER LAW,3769,43,SpecialAnalysis#95,,3769,KALW3,KALW3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,KAASS,1,KATZMAN & ASSOCIATES,3769,43,SpecialAnalysis#95,,3769,KAASS,KAASS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,KATA,1,KAZUKI TAKAHASHI,3769,43,SpecialAnalysis#95,,3769,KATA,KATA,,,,,,,,,,,,,,,,,,,,,,,,,,,
